months:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
2015-07-22,0.463854012,0.470405956,0.487904184,0.515775158,0.551566833,0.593317177,0.639166101,0.687259771,0.736797332,0.787571791,0.839330443,0.891707407,0.944017961,0.995848538,1.046892936,1.09684496,1.145398412,1.192247094,1.237127811,1.280020931,1.320992472,1.360108551,1.397435282,1.433038781,1.466985492,1.499343638,1.530182038,1.559569511,1.587574876,1.614266951,1.639714556,1.66398651,1.687151632,1.709278741,1.730436656,1.750694196,1.770115552,1.78874236,1.80660939,1.823751412,1.840203197,1.855999514,1.871175133,1.885764823,1.899803356,1.913325499,1.926366025,1.938959701,1.95113855,1.962922462,1.974327979,1.985371642,1.996069994,2.006439577,2.016496934,2.026258605,2.035741134,2.044961063,2.053934934,2.062679288
2015-07-23,0.464279389,0.473118829,0.491449499,0.518616325,0.552475668,0.591638166,0.634398256,0.679107936,0.725045946,0.772222577,0.820707728,0.870414779,0.920633451,0.970873326,1.020785987,1.070023119,1.118236409,1.16507754,1.210246376,1.253689613,1.295432783,1.335501453,1.373921192,1.410717566,1.445920111,1.479577697,1.511745079,1.542477011,1.57182825,1.599853551,1.62660767,1.652145362,1.676521383,1.699790488,1.722007432,1.743226973,1.76350096,1.782868428,1.801364871,1.819025787,1.83588667,1.851983017,1.867350324,1.882024086,1.8960398,1.909432961,1.922239065,1.934493609,1.946230248,1.957474518,1.968249712,1.978579124,1.988486048,1.997993778,2.007125609,2.015904833,2.024354746,2.03249864,2.040359811,2.047961551
2015-07-24,0.462391649,0.47323244,0.491659157,0.51717473,0.548100765,0.583799875,0.623340666,0.6654433,0.709301773,0.754461338,0.800478971,0.846978373,0.89362249,0.940153288,0.986336808,1.031939101,1.076726214,1.120464195,1.162948374,1.204124085,1.24398458,1.282523129,1.319733001,1.355607469,1.390145028,1.423367246,1.455302056,1.485977391,1.515421184,1.543661368,1.570725876,1.596642642,1.621439598,1.645144678,1.667785814,1.68939094,1.709989518,1.729617763,1.748313753,1.766115567,1.783061282,1.799188976,1.814536728,1.829142616,1.843044717,1.85628111,1.868889873,1.880909083,1.892375256,1.903318003,1.91376503,1.923744044,1.933282751,1.94240886,1.951150075,1.959534105,1.967588655,1.975341433,1.982820144,1.990052497
2015-07-27,0.461529132,0.47434581,0.494024996,0.519796782,0.550204498,0.5846674,0.621930993,0.6608277,0.701600892,0.744588486,0.789545391,0.835992194,0.88343336,0.931397651,0.979419857,1.02703477,1.073777181,1.119181881,1.162849233,1.20471555,1.244824445,1.283219579,1.319944615,1.355043212,1.388562802,1.420567456,1.451125835,1.4803066,1.508178413,1.534809937,1.560269832,1.584626761,1.607949385,1.630306366,1.651766366,1.672398045,1.692263478,1.711395643,1.729819497,1.747559993,1.764642086,1.781090731,1.796930882,1.812187493,1.82688552,1.841049916,1.854705636,1.867877635,1.880589801,1.89286028,1.90470529,1.916141051,1.927183782,1.937849701,1.948155028,1.95811598,1.967748777,1.977069636,1.986094778,1.994840421
2015-07-28,0.462305582,0.474017872,0.491822762,0.516021271,0.546192645,0.580825893,0.617967011,0.656704155,0.697186216,0.739599494,0.78387216,0.829756742,0.876415371,0.92332907,0.97012426,1.016427371,1.061864829,1.106063062,1.148692646,1.189700948,1.229142376,1.267071567,1.303543157,1.338611784,1.372331221,1.404751424,1.4359213,1.465889752,1.494705685,1.522418005,1.549075615,1.574727422,1.599422328,1.62320924,1.646137062,1.668254698,1.689607807,1.710224558,1.730127259,1.749338212,1.767879721,1.785774089,1.80304362,1.819710615,1.83579738,1.851326216,1.866319426,1.880799315,1.894787327,1.908300729,1.921355514,1.933967676,1.946153207,1.957928103,1.969308356,1.980309961,1.990948909,2.001241196,2.011202815,2.020849758
2015-07-29,0.461805681,0.475577983,0.495632184,0.520801839,0.550197367,0.584219534,0.622626378,0.664354638,0.708536792,0.754412996,0.801309132,0.848801579,0.896753025,0.944874322,0.992812042,1.040212754,1.086723029,1.131989436,1.175703966,1.217815871,1.258364875,1.297390802,1.334933475,1.371032718,1.405729899,1.439074695,1.471119573,1.501916999,1.53151944,1.559979362,1.587349235,1.613681523,1.639028694,1.663443216,1.686977555,1.709684179,1.731610884,1.752782706,1.773217754,1.792934136,1.81194996,1.830283334,1.847952365,1.864975162,1.881369831,1.897154481,1.91234722,1.926966156,1.941029495,1.954555887,1.967564099,1.9800729,1.992101061,2.00366735,2.014790536,2.025489388,2.035782675,2.045689167,2.055227632,2.064416839
2015-07-30,0.462336029,0.476856612,0.49687012,0.522293804,0.55274415,0.588726085,0.629229008,0.672586804,0.717723055,0.763922967,0.810618479,0.857623432,0.905083722,0.952818311,1.000505602,1.047823896,1.094451492,1.140066692,1.184384868,1.227311336,1.268812076,1.308853096,1.347400405,1.384420008,1.419889976,1.453847165,1.486346319,1.517442188,1.54718952,1.575643065,1.602857569,1.628887783,1.653788455,1.677614334,1.700420167,1.722260705,1.743187002,1.763233804,1.78243136,1.800809915,1.818399718,1.835231016,1.851334056,1.866739086,1.881476353,1.895576104,1.909068586,1.921984048,1.934351504,1.946194533,1.957535215,1.968395626,1.978797847,1.988763956,1.99831603,2.00747615,2.016266392,2.024708837,2.032825562,2.040638646
2015-07-31,0.46006815,0.473095868,0.490819443,0.513261503,0.54093386,0.573188953,0.607505472,0.642465803,0.678762898,0.717306735,0.758399617,0.801981338,0.847479517,0.894267528,0.941743141,0.989304134,1.036348286,1.082273375,1.126556461,1.169080803,1.2098594,1.248905308,1.286231582,1.321851278,1.355787028,1.38810374,1.418877985,1.448186338,1.476105369,1.502711651,1.528081756,1.552292258,1.575419727,1.597540737,1.61873186,1.639069668,1.658623411,1.677430012,1.695517472,1.712913797,1.729646988,1.745745049,1.761235983,1.776147792,1.790508481,1.804346052,1.817688509,1.830563854,1.842998274,1.855009944,1.866614824,1.877828877,1.888668063,1.899148345,1.909285684,1.919096042,1.92859538,1.93779966,1.946724844,1.955386893
2015-08-03,0.460729937,0.476113195,0.497308071,0.52278646,0.551944378,0.585222832,0.62161366,0.659593297,0.698613287,0.738476036,0.779156324,0.820724635,0.863536725,0.907359111,0.951759135,0.996304134,1.040561444,1.084098402,1.126523458,1.167655699,1.207381493,1.245587236,1.282159324,1.316984154,1.34997897,1.381197216,1.410729909,1.438668067,1.465102709,1.490124853,1.513825518,1.536295721,1.557626482,1.577908818,1.597233748,1.615692291,1.633367516,1.650307407,1.666550266,1.682134393,1.697098092,1.711479663,1.725317409,1.73864963,1.75151463,1.763950709,1.77599617,1.787689314,1.799064608,1.810135864,1.820909971,1.831393811,1.84159427,1.851518229,1.861172572,1.870564184,1.879699946,1.888586743,1.897231459,1.905640976
2015-08-04,0.463527519,0.480512294,0.501913393,0.527450954,0.556619283,0.589943168,0.626486594,0.664759174,0.704363228,0.745228721,0.787296751,0.830526342,0.87485745,0.919909231,0.965208334,1.010281404,1.054655088,1.097856033,1.139460505,1.179355889,1.21754988,1.25405043,1.288865493,1.322003022,1.353481912,1.383369352,1.411745857,1.438691944,1.464288126,1.488614921,1.511752842,1.533782406,1.554784128,1.574838523,1.594026107,1.612427395,1.630116664,1.647134587,1.663510574,1.679274026,1.694454346,1.709080934,1.723183192,1.736790523,1.749932326,1.762638004,1.774936959,1.786858591,1.798429719,1.809664567,1.820573524,1.831166982,1.841455331,1.851448962,1.861158264,1.870593628,1.879765445,1.888684104,1.897359997,1.905803514
2015-08-05,0.461035353,0.477981442,0.501933773,0.532973922,0.568932681,0.608406035,0.650095322,0.692778521,0.73616457,0.780190506,0.824894675,0.870415407,0.916987177,0.964306302,1.011904284,1.059312622,1.106062814,1.151686358,1.195768983,1.238203589,1.278991096,1.318132545,1.355628977,1.391481432,1.425699414,1.458338001,1.489467553,1.519158437,1.547481022,1.574505678,1.600302773,1.624942676,1.648495755,1.67103238,1.69262292,1.713337742,1.733240923,1.75236586,1.770736618,1.788377258,1.805311842,1.821564432,1.837159089,1.852119876,1.866470854,1.880236085,1.89343963,1.906105553,1.918257093,1.929913868,1.941094497,1.951817598,1.962101788,1.971965685,1.981427909,1.990507076,1.999221804,2.007590712,2.015632419,2.02336554
2015-08-06,0.454871146,0.467673387,0.486781174,0.512466172,0.544299852,0.581743087,0.622931855,0.666061337,0.710302713,0.755222165,0.800580971,0.846328399,0.893023668,0.940532792,0.988420497,1.03625129,1.083589678,1.130000169,1.175093512,1.218717378,1.26079511,1.301250085,1.340005678,1.376985265,1.412133561,1.445499299,1.477162857,1.507204623,1.535704983,1.562744326,1.588403036,1.612761503,1.635900111,1.65789925,1.678839305,1.698800663,1.717857197,1.736054016,1.753428293,1.770017202,1.785857917,1.80098761,1.815443457,1.82926263,1.842482302,1.855139649,1.867271842,1.878916056,1.890106376,1.900863247,1.911203356,1.921143387,1.930700024,1.939889952,1.948729855,1.957236419,1.965426328,1.973316266,1.980922918,1.988262969
2015-08-07,0.455271617,0.46354658,0.480463038,0.504076197,0.532884147,0.566896368,0.605060153,0.646138002,0.689555439,0.734892851,0.781737306,0.82980924,0.878697867,0.927940752,0.977074114,1.025634173,1.073157149,1.119179262,1.163299345,1.205437031,1.245614418,1.283853645,1.320176853,1.354606184,1.387172995,1.417949329,1.447018454,1.474463641,1.500368157,1.524815272,1.547888254,1.569670374,1.590244899,1.609695099,1.628104242,1.645555598,1.662125927,1.677863254,1.692807676,1.706999291,1.720478195,1.733284486,1.745458261,1.757039617,1.768068651,1.778585461,1.788630142,1.798242794,1.807460099,1.816303674,1.824790977,1.832939469,1.840766607,1.848289851,1.855526659,1.862494491,1.869210805,1.875693061,1.881958716,1.888025231
2015-08-10,0.453736327,0.465486168,0.482629944,0.505425889,0.534722631,0.570971649,0.612727938,0.658167181,0.706144741,0.755527105,0.805497336,0.855636697,0.906316353,0.957345964,1.008304723,1.058771819,1.108326437,1.156547764,1.203065135,1.247764807,1.290615099,1.331584366,1.370640963,1.407753244,1.442907959,1.476173062,1.507638914,1.537395873,1.5655343,1.592144554,1.617316996,1.641141984,1.663709878,1.685111039,1.705435826,1.724774599,1.743209918,1.760789911,1.777553206,1.793538429,1.808784209,1.823329174,1.83721195,1.850471166,1.863145448,1.875273425,1.886893725,1.898044973,1.908763088,1.919069381,1.928980269,1.938512165,1.947681483,1.956504636,1.964998038,1.973178102,1.98106124,1.988663868,1.996002398,2.003093243
2015-08-11,0.455546597,0.466948181,0.482011919,0.501701638,0.526495915,0.555984754,0.5887002,0.623638975,0.660995744,0.701104817,0.744177402,0.790268308,0.838087919,0.886786684,0.935753601,0.984377675,1.032047912,1.078153316,1.122158643,1.164003572,1.203811441,1.241705981,1.277810926,1.312250009,1.345136545,1.376537864,1.406508607,1.435103416,1.462376931,1.488383794,1.513178647,1.536816129,1.559350883,1.58083755,1.601330772,1.620885188,1.639552466,1.657368249,1.674362808,1.690566411,1.706009328,1.720721824,1.734734169,1.748076631,1.760779477,1.772872976,1.784387396,1.795353004,1.805799175,1.815750925,1.825231946,1.834265929,1.842876565,1.851087544,1.858922558,1.866405297,1.873559453,1.880408715,1.886976775,1.893287325
2015-08-12,0.459076847,0.465032194,0.476542027,0.49407303,0.517804597,0.546971272,0.580099272,0.616009813,0.654292777,0.694480784,0.736192116,0.779196503,0.823322815,0.868192068,0.913361914,0.958390005,1.002833993,1.046251528,1.088253838,1.128755601,1.16777821,1.205343176,1.241472012,1.276186229,1.309509776,1.341479736,1.372137592,1.401524834,1.429682947,1.456653419,1.482477739,1.507197393,1.53085387,1.553488656,1.575143239,1.595859107,1.615675781,1.634623195,1.652728368,1.670018316,1.686520059,1.702260612,1.717266993,1.731566221,1.745185311,1.758151282,1.770491152,1.782231937,1.793400176,1.804020293,1.814116129,1.823711526,1.832830323,1.841496362,1.849733484,1.857565529,1.865016339,1.872109753,1.878869614,1.885319762
2015-08-13,0.459040881,0.466989122,0.480166012,0.499569577,0.525469541,0.556609352,0.590928005,0.62721827,0.665289637,0.705056287,0.746462028,0.789386838,0.833236158,0.877554536,0.921980395,0.966152226,1.009708517,1.052287761,1.093580017,1.133539574,1.17220511,1.209615341,1.245808983,1.280824754,1.314698163,1.347449099,1.379092695,1.409644083,1.439118396,1.467530767,1.494896328,1.521230212,1.546547552,1.57086348,1.594193128,1.616551629,1.637956504,1.658435809,1.678020509,1.69674157,1.714629957,1.731716635,1.74803257,1.763608725,1.778476068,1.792665561,1.806208172,1.819134865,1.831475766,1.843257299,1.854504867,1.865243871,1.875499713,1.885297797,1.894663524,1.903622296,1.912199515,1.920420584,1.928310905,1.93589588
2015-08-14,0.456249547,0.466138513,0.477142106,0.495016348,0.522914148,0.558389954,0.597566183,0.638862033,0.681508428,0.724795497,0.768418183,0.812308262,0.856406949,0.900509226,0.94436489,0.987723726,1.030335521,1.071950061,1.112352728,1.151511271,1.189451685,1.226199993,1.261782218,1.296224381,1.329551777,1.361786483,1.392949692,1.423062594,1.452146381,1.480222244,1.507311374,1.533434962,1.5586142,1.582870279,1.60622439,1.628697725,1.650311573,1.671087661,1.691047834,1.71021394,1.728607825,1.746251335,1.763166316,1.779374615,1.794898079,1.809758553,1.823977884,1.837577919,1.850580671,1.863008901,1.874885569,1.88623364,1.897076077,1.907435844,1.917335902,1.926799216,1.935848749,1.944507464,1.952798324,1.960744293
2015-08-17,0.460043941,0.465790524,0.476903008,0.494926582,0.51970381,0.549782135,0.583506712,0.619928259,0.658428077,0.698265466,0.739064109,0.780729009,0.823100889,0.865863668,0.908665015,0.951152598,0.992974086,1.033777149,1.073261855,1.111396753,1.148236142,1.183834358,1.218245738,1.251524617,1.283721214,1.314867557,1.34499066,1.374117536,1.402275196,1.429490654,1.455790922,1.481203012,1.505753938,1.529470711,1.552380344,1.574509849,1.595884679,1.616523388,1.636442631,1.655659062,1.674189336,1.692050107,1.709258028,1.725829754,1.74178194,1.757131239,1.771894305,1.786087793,1.799728606,1.812834989,1.825425635,1.837519239,1.849134497,1.860290102,1.871004748,1.881297131,1.891185946,1.900689886,1.909827646,1.91861792
2015-08-18,0.461254671,0.468448292,0.481942348,0.503680831,0.533937855,0.570530738,0.61022671,0.650959543,0.692017721,0.733142834,0.774376369,0.815928809,0.857894633,0.900076522,0.942203795,0.984005766,1.025211751,1.065551064,1.104786539,1.142891157,1.179919164,1.215924984,1.250963037,1.285087746,1.318345061,1.350743525,1.382281363,1.412956798,1.442768055,1.471713358,1.499790929,1.526998994,1.553335776,1.5787995,1.603388388,1.627100665,1.649937056,1.671911752,1.693043461,1.713350893,1.732852759,1.751567768,1.769514631,1.786712059,1.803178761,1.818933447,1.833994829,1.848381616,1.862113639,1.875216189,1.887716219,1.899640683,1.911016534,1.921870725,1.932230209,1.94212194,1.951572871,1.960609955,1.969260146,1.977550397
2015-08-19,0.461657581,0.467228664,0.479860952,0.500122947,0.527372539,0.559280052,0.593708349,0.629720208,0.667169586,0.705812257,0.745479067,0.786108074,0.827345787,0.868876847,0.910423096,0.951706379,0.992448539,1.03237142,1.071233961,1.10900521,1.145728104,1.18144566,1.216200896,1.250036832,1.282991423,1.315075366,1.34629022,1.376637536,1.406118867,1.434735763,1.462489778,1.489382462,1.515415367,1.540590047,1.564908051,1.588370933,1.610982432,1.632756962,1.65371218,1.673865746,1.693235318,1.711838557,1.72969312,1.746816669,1.763226862,1.778941357,1.793977815,1.808353895,1.822088322,1.835204528,1.847727244,1.859681202,1.871091132,1.881981766,1.892377834,1.902304067,1.911785197,1.920845954,1.929511069,1.937805274
2015-08-20,0.459932338,0.467594547,0.478917134,0.494891987,0.516886532,0.544572792,0.576406138,0.611022581,0.647085038,0.683543261,0.720029913,0.756725959,0.794056416,0.831958268,0.870182848,0.908481353,0.946604981,0.98430493,1.021363492,1.057722274,1.093373765,1.128310479,1.162524929,1.196009628,1.22875555,1.260746162,1.291962649,1.322386196,1.351997988,1.380779209,1.408711043,1.435774674,1.461951287,1.487222067,1.511568198,1.534970864,1.557417142,1.578920129,1.599500096,1.619177318,1.637972068,1.655904618,1.672995241,1.689264212,1.704731804,1.719418289,1.733343941,1.746529033,1.758995903,1.770776003,1.7819033,1.792411763,1.802335357,1.81170805,1.820563809,1.828936601,1.836860393,1.844369154,1.851496849,1.858277445
2015-08-21,0.461820622,0.466724634,0.47584112,0.490225937,0.510965308,0.537230323,0.56704289,0.598858524,0.631529946,0.66429943,0.69708183,0.730255894,0.764349139,0.799292184,0.834816774,0.870654605,0.906537374,0.942196779,0.977392579,1.012028309,1.046053426,1.079417407,1.112069727,1.143959865,1.175044367,1.20531099,1.234756103,1.263376075,1.291167274,1.31812607,1.344248831,1.369531926,1.393971724,1.417564593,1.440306903,1.462195022,1.48322892,1.503424471,1.522801935,1.541381572,1.559183642,1.576228404,1.59253612,1.608127048,1.62302145,1.637239585,1.650801714,1.663728096,1.67603973,1.687760872,1.698916678,1.709532302,1.7196329,1.729243628,1.73838964,1.747096093,1.755388141,1.763290941,1.770829646,1.778029413
2015-08-24,0.462334394,0.465890487,0.472209659,0.484928232,0.504932906,0.529525987,0.555816917,0.582901088,0.611209907,0.640996221,0.672410404,0.705404218,0.739830047,0.775374319,0.811677921,0.848381735,0.885126646,0.921553537,0.957348626,0.992430383,1.026791466,1.06042456,1.093322354,1.125477535,1.15688346,1.187536446,1.217433625,1.246572126,1.274949084,1.302561628,1.329406892,1.355482006,1.380784102,1.405310313,1.429057769,1.452023603,1.474207697,1.49562208,1.516282133,1.536203235,1.555400766,1.573890107,1.591686637,1.608805737,1.625262787,1.641073166,1.656252255,1.670815434,1.684778906,1.698163784,1.710992989,1.723289447,1.735076083,1.746375822,1.757211589,1.767606309,1.777582906,1.787164307,1.796373436,1.805233218
2015-08-25,0.462685581,0.46893318,0.478594762,0.492084888,0.510287474,0.532877754,0.559232823,0.588709552,0.620609666,0.654052363,0.688462094,0.72355378,0.759483731,0.796139839,0.833299463,0.870739955,0.908238669,0.945572958,0.982541471,1.019076364,1.055161422,1.090780541,1.125917618,1.160556549,1.194678435,1.228252032,1.261242693,1.293615768,1.325336608,1.356370566,1.386682992,1.416239238,1.445004655,1.472944595,1.500024409,1.526209448,1.551470621,1.575811949,1.599249666,1.621800025,1.643479278,1.664303678,1.684289479,1.703452934,1.721810294,1.739377814,1.756171746,1.772208344,1.787505743,1.802092225,1.815999472,1.82925917,1.841903001,1.853962652,1.865469806,1.876456148,1.886953363,1.896993135,1.906607148,1.915827088
2015-08-26,0.461894178,0.469016945,0.479022877,0.491851682,0.508058572,0.527268697,0.549169809,0.573849881,0.601377813,0.631443633,0.663728841,0.69787696,0.733388972,0.769913583,0.807153209,0.844810268,0.882587176,0.920186353,0.95734918,0.994037728,1.030291681,1.066150807,1.101654874,1.136843651,1.171747445,1.206340199,1.240575067,1.274405169,1.307783624,1.340663554,1.372998078,1.404740316,1.435843389,1.466260417,1.495944521,1.52484882,1.55293224,1.580184981,1.606607722,1.632201152,1.65696596,1.680902832,1.704012458,1.726295526,1.747752724,1.76838474,1.788192263,1.80717598,1.82534035,1.842708204,1.859307965,1.875168055,1.890316899,1.90478292,1.918594541,1.931780187,1.94436828,1.956387244,1.967865503,1.978831481
2015-08-27,0.462214394,0.470276468,0.480871276,0.496173467,0.516560969,0.539615551,0.563427868,0.58790147,0.61399612,0.642638507,0.674573724,0.709964633,0.747591675,0.786685682,0.826784348,0.867425849,0.908148364,0.948490069,0.988055322,1.026787548,1.064738469,1.101959856,1.138503479,1.174421107,1.209754956,1.244495767,1.27861703,1.312092222,1.34489482,1.376998301,1.408376142,1.439001819,1.46884881,1.497890591,1.52610064,1.553452434,1.579924616,1.605521022,1.630253151,1.654132504,1.677170582,1.699378887,1.720768918,1.741352178,1.761140167,1.780144386,1.798376337,1.81584752,1.832571966,1.84857488,1.863884546,1.87852925,1.892537278,1.905936915,1.918756447,1.931024159,1.942768337,1.954017266,1.964799232,1.975142521
2015-08-28,0.460575063,0.467897299,0.478557751,0.495924865,0.52077344,0.549606457,0.578999905,0.607892552,0.636867328,0.666685597,0.69788237,0.730692907,0.765238218,0.801278359,0.838450352,0.876391129,0.914737622,0.953126763,0.991236434,1.028954315,1.066235096,1.103033498,1.139304241,1.175002044,1.210084792,1.2445258,1.278303075,1.311394626,1.343778463,1.375432595,1.40633503,1.436463779,1.465796849,1.494312252,1.521987994,1.548802086,1.574737586,1.599799841,1.624000349,1.647350607,1.669862114,1.691546365,1.71241486,1.732479095,1.751750569,1.770240778,1.78796122,1.804923393,1.821141372,1.836640617,1.851449726,1.865597299,1.879111935,1.892022232,1.904356791,1.916144211,1.92741309,1.938192028,1.948509624,1.958394478
2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,0.461714035,0.471669008,0.484093622,0.500542765,0.522517984,0.549125314,0.578488698,0.609059228,0.64037275,0.67232562,0.705033907,0.738514648,0.772687385,0.807417207,0.842557864,0.877963103,0.913486675,0.948982328,0.984322449,1.019450393,1.054326402,1.08891072,1.123163589,1.157045253,1.190515808,1.223534717,1.256061263,1.288054733,1.319474411,1.350279581,1.380429529,1.40988354,1.438600898,1.466540889,1.493662798,1.519925908,1.545296342,1.569777032,1.593383255,1.616130295,1.638033437,1.659107964,1.679369161,1.698832312,1.717512701,1.735425613,1.752586332,1.769010142,1.784714204,1.799724822,1.814071083,1.827782074,1.840886883,1.853414597,1.865394305,1.876855092,1.887826048,1.898336259,1.908414813,1.918090797
2015-09-02,0.460168103,0.47051884,0.484369523,0.501903673,0.52286473,0.545924616,0.570559799,0.597066972,0.625750263,0.656592378,0.689453654,0.723994564,0.75959126,0.795894493,0.832654591,0.869621883,0.906546699,0.943179369,0.979316889,1.014933939,1.050047482,1.084674482,1.118831901,1.152536704,1.185799937,1.218600785,1.250907753,1.282689335,1.313914029,1.34455033,1.374566735,1.40393174,1.432613841,1.460581535,1.487803316,1.514247683,1.539888494,1.564725759,1.588767442,1.61202151,1.634495927,1.656198662,1.677137679,1.697320946,1.716756428,1.735452092,1.753415904,1.77065583,1.787182614,1.803019265,1.818192174,1.832727732,1.846652332,1.859992366,1.872774224,1.885024299,1.896768982,1.908034666,1.918847741,1.9292346
2015-09-03,0.46051531,0.468627512,0.481724799,0.500054623,0.522024205,0.545355472,0.569088557,0.593743576,0.62021704,0.649208315,0.681164125,0.71593606,0.752019572,0.788722675,0.825759363,0.862843927,0.899690655,0.936013839,0.97158974,1.006430581,1.040604738,1.074180587,1.107226503,1.139810862,1.171987767,1.203741746,1.235036163,1.265834375,1.296099737,1.325795608,1.354885344,1.383332302,1.411099839,1.438151313,1.464450079,1.489959495,1.514650296,1.538525783,1.561598245,1.58387997,1.605383247,1.626120364,1.646103609,1.66534527,1.683857636,1.701652995,1.718743635,1.735141845,1.750861999,1.765927676,1.780364999,1.794200088,1.807459063,1.820168047,1.832353159,1.844040522,1.855256255,1.86602648,1.876377317,1.886334889
2015-09-04,0.459958582,0.467290812,0.478595359,0.493879858,0.512795743,0.533358323,0.554230894,0.575719197,0.598546388,0.623495241,0.651189259,0.681745831,0.713908328,0.747060507,0.780905347,0.815145903,0.849485229,0.88362638,0.917313785,0.950483801,0.983128399,1.015239553,1.04680924,1.077829433,1.108291197,1.138181564,1.167486456,1.196191794,1.224283499,1.251747494,1.278569699,1.304736035,1.330232426,1.355044791,1.379159052,1.402561131,1.425241062,1.447207038,1.468472261,1.489049934,1.508953258,1.528195437,1.546789673,1.564749168,1.582087124,1.598816745,1.614951232,1.630503787,1.645488468,1.659923096,1.673826536,1.687217648,1.700115297,1.712538345,1.724505655,1.73603609,1.747148511,1.757861783,1.768194768,1.778166328
2015-09-07,0.462940916,0.471158032,0.482950181,0.50025232,0.521914812,0.546023698,0.571147315,0.596714014,0.622876707,0.649861085,0.677930633,0.707102651,0.73736961,0.768567363,0.800481302,0.83289682,0.865599307,0.898374156,0.93102529,0.963427185,0.995471111,1.027048334,1.058050124,1.088367748,1.117910853,1.146670234,1.174659068,1.201890536,1.228377817,1.254134093,1.279172542,1.303506344,1.327148681,1.35011273,1.372411673,1.394058689,1.415067101,1.435450861,1.455224094,1.474400928,1.492995486,1.511021896,1.528494283,1.545426772,1.561833491,1.577728564,1.593126117,1.608040276,1.622484918,1.636472579,1.650015343,1.663125298,1.675814527,1.688095117,1.699979152,1.71147872,1.722605904,1.73337279,1.743791465,1.753874012
2015-09-08,0.463155872,0.473859003,0.488525993,0.507787471,0.530303777,0.553743602,0.576984514,0.600579444,0.625533034,0.652704273,0.682807436,0.71582961,0.750403303,0.785846759,0.821775861,0.857806501,0.893554574,0.928635971,0.962747555,0.995894481,1.028155268,1.059608438,1.090332508,1.120406,1.149895398,1.178814046,1.207160631,1.234933839,1.262132357,1.288754868,1.31480006,1.340266619,1.365153229,1.389458576,1.413181347,1.436320227,1.458874354,1.480845295,1.502235433,1.523047153,1.543282838,1.562944872,1.582035638,1.600557521,1.618512904,1.63590417,1.652733704,1.669003889,1.684719055,1.699893021,1.714542492,1.728684174,1.742334771,1.755510991,1.768229539,1.78050712,1.792360441,1.803806207,1.814861124,1.825541897
2015-09-09,0.463780659,0.476255946,0.490247312,0.508249872,0.531252263,0.557391521,0.584818876,0.612946676,0.642056945,0.67247298,0.704341775,0.737490345,0.771249629,0.805281643,0.839379735,0.873337259,0.906947568,0.940004015,0.972345402,1.003983585,1.034971598,1.065362477,1.095209256,1.124564973,1.153474888,1.181942394,1.209956846,1.237507592,1.264583978,1.29117535,1.317271057,1.342860443,1.367932856,1.392477643,1.416484149,1.439941722,1.46284113,1.485180069,1.506958345,1.528175763,1.548832128,1.568927246,1.588460923,1.607432964,1.625843175,1.64369136,1.660977326,1.677700878,1.693864394,1.709481608,1.724569387,1.739144597,1.753224106,1.766824781,1.779963489,1.792657097,1.804922472,1.816776482,1.828235992,1.83931787
2015-09-10,0.460088788,0.473099102,0.488083271,0.506561112,0.529092238,0.554538052,0.58223282,0.612029868,0.643413515,0.675764902,0.708662507,0.7417197,0.774663343,0.807398901,0.839883263,0.872073355,0.903926105,0.935398437,0.966457521,0.997109521,1.027369881,1.057254046,1.086777461,1.11595557,1.144798587,1.17329123,1.201410459,1.229133233,1.25643651,1.283297248,1.309692408,1.335598946,1.360993821,1.385853992,1.410156417,1.433878055,1.456999639,1.479518561,1.501436811,1.52275638,1.543479258,1.563607434,1.583142899,1.602087643,1.620443656,1.638212927,1.655397448,1.671999208,1.688022808,1.703484382,1.718403243,1.732798706,1.746690083,1.760096689,1.773037838,1.785532843,1.797601019,1.80926168,1.820534138,1.831437708
2015-09-11,0.461630699,0.472942642,0.487424609,0.505933054,0.527565367,0.550413389,0.573737058,0.598156041,0.624366876,0.652877383,0.683863093,0.716998053,0.75068375,0.784321412,0.817739442,0.850766344,0.883230622,0.91496078,0.945824681,0.975872779,1.005208431,1.033935001,1.06215585,1.089974343,1.117475123,1.144660187,1.171508735,1.197999962,1.224113067,1.249827247,1.275121699,1.299975621,1.324368209,1.348278661,1.371686175,1.394569947,1.416912305,1.4387094,1.459961195,1.480667652,1.500828736,1.520444408,1.539514633,1.558039373,1.576018592,1.593452253,1.610340319,1.626682753,1.642482033,1.657751742,1.672508522,1.68676902,1.700549878,1.713867743,1.726739259,1.739181069,1.75120982,1.762842155,1.774094719,1.784984156
