months:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
2015-07-21,0.458655337,0.463332523,0.469281478,0.478076292,0.489473988,0.502986023,0.51821938,0.534857619,0.552659101,0.571470998,0.591184854,0.611709336,0.632947294,0.654787531,0.677119153,0.699832595,0.722819223,0.745971082,0.769181229,0.792352028,0.815404155,0.838273919,0.860909858,0.883270193,0.905320961,0.927035293,0.948392911,0.969379031,0.989983414,1.010199611,1.030024348,1.049457034,1.06849935,1.087154918,1.105429025,1.123328388,1.140860929,1.158035132,1.174859387,1.191341932,1.207490869,1.223314188,1.23881977,1.254015408,1.26890881,1.283507614,1.297819391,1.311851655,1.325611858,1.339107288,1.352344961,1.365331633,1.378073823,1.390577839,1.402849794,1.414895624,1.426721103,1.438331859,1.449733384,1.460931047
2015-07-22,0.458875913,0.462643811,0.467825071,0.476138949,0.487531025,0.501612677,0.5179514,0.536091908,0.555628256,0.57627449,0.597829608,0.620135031,0.643039254,0.666392593,0.690063021,0.713932378,0.737892297,0.761841479,0.785684338,0.809336984,0.832733512,0.855823006,0.878566279,0.900933429,0.922901987,0.944455529,0.965582606,0.986275864,1.006531334,1.026347872,1.045726702,1.064671044,1.083185813,1.101277372,1.118953322,1.136222329,1.153093956,1.169578161,1.185684817,1.20142368,1.216804405,1.23183655,1.246529598,1.260892956,1.27493597,1.288667927,1.302098066,1.315235578,1.328089602,1.340669064,1.352982535,1.365038241,1.376844103,1.388407758,1.399736592,1.410837755,1.421718188,1.432384638,1.442843675,1.453101706
2015-07-23,0.458909206,0.463487174,0.469475929,0.478205221,0.489574469,0.503258688,0.518906676,0.536122798,0.554551282,0.573948876,0.594167486,0.615110513,0.636679535,0.65875715,0.681231436,0.703996681,0.726951558,0.749997907,0.773040481,0.795993993,0.818789603,0.841372149,0.863697171,0.885728689,0.907437536,0.928800529,0.949799891,0.970422337,0.990658305,1.010501332,1.029947556,1.048995307,1.06764478,1.085897754,1.103757371,1.121227945,1.138314784,1.155023836,1.171361372,1.187333925,1.202948254,1.218211321,1.233130266,1.247712385,1.261965117,1.275896023,1.289512776,1.302823152,1.315835005,1.328556154,1.340994273,1.353156895,1.365051422,1.37668514,1.388065229,1.399198772,1.410092763,1.420754116,1.43118967,1.441406198
2015-07-24,0.459039098,0.463177228,0.469377322,0.47800944,0.488851998,0.501640391,0.516163757,0.532170875,0.549401546,0.567640552,0.586710984,0.606460339,0.626755707,0.647480805,0.668534334,0.689825696,0.711271852,0.732795214,0.754322573,0.775788722,0.797139936,0.818331953,0.839327914,0.860096826,0.880612434,0.900852901,0.9208006,0.940441419,0.959764154,0.978760029,0.997422301,1.015745939,1.033727374,1.051364273,1.068655373,1.085600322,1.102199575,1.118454399,1.134366898,1.149939916,1.165176946,1.18008206,1.194659832,1.208915288,1.222853854,1.236481309,1.249803754,1.262827572,1.275559396,1.28800599,1.30017414,1.312070645,1.323702311,1.335075954,1.346198398,1.357076475,1.367717022,1.378126885,1.388312912,1.398281958
2015-07-27,0.458910405,0.463192139,0.46999278,0.47911396,0.490219568,0.50303937,0.517337523,0.532826857,0.549294453,0.56665641,0.584862341,0.603845945,0.623523164,0.643799459,0.664574383,0.685743524,0.707199673,0.728833602,0.750535383,0.772205147,0.793762742,0.815144572,0.836300001,0.857188653,0.877778391,0.898044165,0.917967133,0.937533598,0.95673412,0.975562805,0.994016736,1.012095505,1.029800835,1.047136266,1.064106894,1.080719158,1.09698061,1.112899269,1.12848302,1.143739585,1.158676543,1.173301344,1.187621324,1.20164372,1.215375682,1.228824279,1.24199651,1.25489931,1.267539553,1.279923985,1.292059153,1.303951412,1.315606942,1.327031766,1.338231766,1.34921269,1.35998017,1.370539728,1.380896786,1.391056677
2015-07-28,0.459487817,0.46363156,0.469875617,0.478257534,0.488736702,0.50115132,0.515164476,0.530419687,0.546682802,0.563837797,0.581814837,0.600556212,0.619978752,0.639970737,0.660422828,0.681229675,0.702288742,0.723499522,0.744763502,0.765991809,0.787113626,0.808073494,0.828827974,0.849343147,0.869592693,0.889556342,0.909218644,0.928568107,0.947596508,0.96629835,0.984670425,1.002711452,1.020421789,1.03780319,1.054858605,1.071592014,1.088008272,1.104112702,1.119910697,1.135407665,1.150609035,1.165520246,1.180146752,1.194494017,1.208567515,1.222372729,1.23591515,1.249200276,1.262233608,1.275020594,1.287566576,1.299876792,1.311956387,1.323810421,1.335443876,1.346861665,1.358068636,1.369069578,1.379869227,1.390472271
2015-07-29,0.459420112,0.463839934,0.470922727,0.480155168,0.491151573,0.503762528,0.517953188,0.533615871,0.55057779,0.568656399,0.587669329,0.607447932,0.627855662,0.648781275,0.670120737,0.691773933,0.713643515,0.735634131,0.757652434,0.779614403,0.801452715,0.823114096,0.84455627,0.865745664,0.886655685,0.907265574,0.927559563,0.947526009,0.967156685,0.98644621,1.005391589,1.023991841,1.042247695,1.060161336,1.077736199,1.094976795,1.111888535,1.12847723,1.144748606,1.160708268,1.176361717,1.191714361,1.206771526,1.221538465,1.236020368,1.250222365,1.264149536,1.277806916,1.291199496,1.304332239,1.317210086,1.329837956,1.342220754,1.354363368,1.366270672,1.377947527,1.389398781,1.400629274,1.411643834,1.422447279
2015-07-30,0.459448975,0.464352986,0.471691492,0.481059555,0.492262776,0.505267921,0.520039855,0.536375466,0.554004692,0.572680353,0.592186118,0.612344749,0.63303495,0.654171136,0.67567168,0.697455257,0.719440751,0.741547201,0.763694208,0.785807772,0.80782559,0.829695138,0.851371551,0.872816025,0.893994718,0.914879242,0.935447269,0.955681613,0.975569349,0.995101098,1.014270459,1.033073541,1.051508584,1.069575646,1.087276341,1.104613626,1.121591593,1.138215036,1.154489063,1.170419027,1.186010497,1.201269231,1.216201155,1.230812344,1.245109005,1.259097464,1.27278415,1.286175587,1.299278379,1.312099127,1.324644357,1.336920514,1.348933976,1.360691056,1.372198011,1.383461044,1.394486309,1.405279919,1.415847944,1.42619642
2015-07-31,0.458199204,0.462231482,0.468670584,0.476911286,0.486860751,0.498512898,0.511620781,0.525783244,0.540747258,0.556455188,0.572926315,0.590182623,0.608214563,0.626970032,0.646370239,0.66631845,0.686705269,0.707412152,0.728314776,0.74929727,0.770264783,0.791140302,0.811860776,0.832374206,0.852637528,0.872615974,0.892282649,0.911617238,0.930604865,0.949235194,0.967501688,0.985401025,1.002932601,1.02009814,1.036901353,1.053347668,1.069443946,1.085197732,1.100616572,1.115707959,1.130479338,1.144938111,1.159091642,1.172947263,1.186512277,1.19979396,1.212799565,1.225536322,1.238011437,1.250231982,1.262204798,1.273936509,1.285433538,1.296702129,1.307748362,1.318578167,1.329197339,1.339611547,1.349826349,1.359847195
2015-08-03,0.459030597,0.463512409,0.471093413,0.480756701,0.492012473,0.504720313,0.51879308,0.534007115,0.550120447,0.566956086,0.584391783,0.602346665,0.620783726,0.639683585,0.659006614,0.678696049,0.698683034,0.718889976,0.739233341,0.759631776,0.780013146,0.800313265,0.820474173,0.840442836,0.860170459,0.879615147,0.898744224,0.917532933,0.935963069,0.95402189,0.971701233,0.9889968,1.005907571,1.022435326,1.038584239,1.054360549,1.069772231,1.08482815,1.099537308,1.113908766,1.127951634,1.141675067,1.155088257,1.168200434,1.181020857,1.193558813,1.205823612,1.217824589,1.229571079,1.241072163,1.252336383,1.263371757,1.274185825,1.284785699,1.295178096,1.30536938,1.315365586,1.325172452,1.334795444,1.344239778
2015-08-04,0.460031192,0.465889756,0.474199887,0.484244048,0.495736923,0.508605926,0.52280743,0.538145023,0.554401518,0.571430704,0.589133807,0.607440548,0.626299899,0.645660121,0.665453306,0.685598939,0.706007604,0.72658346,0.747226485,0.767842676,0.78835466,0.808699491,0.828825517,0.848690025,0.868257562,0.887499767,0.906395337,0.924928888,0.943089932,0.960872066,0.978272309,0.995290569,1.011929205,1.028192667,1.044087197,1.059620578,1.074801892,1.089640799,1.1041468,1.118329183,1.132197046,1.14575932,1.15902479,1.17200211,1.184699819,1.197126351,1.209290048,1.221199172,1.232861896,1.244286152,1.255479478,1.266449029,1.277201616,1.287743739,1.298081614,1.308221199,1.318168214,1.327928166,1.337506364,1.346907936
2015-08-05,0.460337321,0.464715025,0.472912291,0.483921515,0.497260146,0.512454672,0.529121792,0.54690377,0.565516213,0.584776999,0.60456843,0.624818899,0.645495868,0.666575019,0.688010123,0.709737226,0.731679865,0.753752539,0.775863721,0.797926714,0.819869945,0.8416349,0.863173287,0.884444906,0.905416109,0.92605962,0.946354656,0.966285916,0.985842637,1.005017835,1.023807698,1.04221109,1.060229143,1.077864929,1.095123175,1.112010042,1.128532884,1.144699577,1.160517872,1.175995345,1.191139419,1.205957385,1.220456413,1.234643569,1.248525827,1.262110076,1.275403131,1.288411741,1.301142589,1.313602256,1.325797175,1.33773364,1.349417826,1.360855792,1.372053496,1.383016802,1.39375149,1.404263263,1.414557751,1.42464052
2015-08-06,0.455570163,0.458216066,0.464362774,0.473046162,0.484013279,0.497113955,0.512113718,0.528647062,0.54636522,0.565000429,0.584352612,0.604273279,0.624682269,0.645542717,0.666804085,0.688401253,0.710258807,0.732293895,0.754418748,0.776549365,0.798613123,0.820547118,0.842296056,0.863810665,0.88504669,0.905966496,0.926540684,0.946746929,0.966568755,0.985994566,1.00501685,1.023631551,1.041837537,1.059636177,1.077030977,1.094027289,1.110632014,1.126852901,1.142697907,1.158175126,1.173292765,1.188059139,1.202482651,1.216571785,1.230335098,1.243781211,1.256918801,1.269756598,1.282303362,1.2945677,1.306557889,1.318281891,1.329747383,1.340961781,1.351932264,1.362665799,1.373169155,1.383448921,1.393511524,1.40336324
2015-08-07,0.456856134,0.457826846,0.462321641,0.469693972,0.479364586,0.491051298,0.504571263,0.519673231,0.536117195,0.553713745,0.572303537,0.591752083,0.611940747,0.632752773,0.654071647,0.675780997,0.69776455,0.719906109,0.742090282,0.764212392,0.786187428,0.807946846,0.829434983,0.850606376,0.871423812,0.891857777,0.911886107,0.931492778,0.950666849,0.96940161,0.987693907,1.005543579,1.02295301,1.039926751,1.056471214,1.07259441,1.088305692,1.103615078,1.118532637,1.133068434,1.147232533,1.161034989,1.17448586,1.187595196,1.200373047,1.21282946,1.224974482,1.236818155,1.248370505,1.259641341,1.270640066,1.281375694,1.29185689,1.302092,1.31208908,1.321855922,1.33140008,1.340728884,1.349849465,1.358768772
2015-08-10,0.455384318,0.457308141,0.462733063,0.470433005,0.480245216,0.492255232,0.506429379,0.52252493,0.540243513,0.559294941,0.579403619,0.600331732,0.621916201,0.644052153,0.666638595,0.689573481,0.712754024,0.736076897,0.759438986,0.782745425,0.805916852,0.828886895,0.851599351,0.874006063,0.896065494,0.917743522,0.939014212,0.959858563,0.980263309,1.000219966,1.019724058,1.038774494,1.057373053,1.07552396,1.093233543,1.110509934,1.127362778,1.143802431,1.15983924,1.175483485,1.190745384,1.205635101,1.220162753,1.234338415,1.248172127,1.261673893,1.274853688,1.287721462,1.300287127,1.312560381,1.324550513,1.336266409,1.347716597,1.358909275,1.369852345,1.380553437,1.391019934,1.401258991,1.411277558,1.421082395
2015-08-11,0.455880641,0.458445126,0.463671496,0.470614567,0.479226493,0.489505935,0.501309694,0.514394313,0.52858376,0.543806652,0.560040529,0.577288446,0.595503134,0.614566445,0.634346899,0.654707697,0.675508288,0.696605409,0.717854652,0.73912472,0.760312691,0.781339978,0.802147041,0.82268942,0.842934616,0.862858619,0.882443121,0.901674381,0.920542437,0.939040477,0.957164331,0.974912057,0.992283604,1.009280536,1.025905797,1.042163523,1.058058861,1.073597577,1.088785657,1.103629247,1.118134631,1.132308216,1.146156515,1.159686139,1.172903782,1.185816216,1.198430279,1.210752871,1.222790941,1.234551427,1.246041197,1.257267043,1.268235694,1.278953817,1.289428028,1.29966489,1.309670923,1.319452605,1.329016378,1.338368647
2015-08-12,0.45864908,0.460171051,0.463541099,0.468855058,0.476171356,0.485475073,0.49658777,0.509245092,0.523214633,0.538317808,0.554399924,0.571332632,0.589013146,0.607348919,0.626243682,0.64559759,0.665308267,0.685271515,0.705382413,0.725544737,0.745680191,0.765725694,0.785630072,0.805351573,0.824856011,0.84411562,0.863108237,0.881816349,0.900226288,0.918327592,0.936112488,0.95357547,0.970712955,0.987523006,1.004005089,1.020159883,1.035989102,1.0514952,1.066681088,1.081550065,1.096105764,1.110352118,1.124293322,1.137933801,1.15127819,1.164331308,1.177098137,1.189583808,1.201793581,1.213732808,1.225406888,1.236821266,1.247981424,1.258892881,1.269561186,1.27999192,1.290190688,1.300163122,1.309914874,1.319451618
2015-08-13,0.457708865,0.46020154,0.464493302,0.470701626,0.47896293,0.489250555,0.501296645,0.514750109,0.529345464,0.544914423,0.561342454,0.578548826,0.596449479,0.614943897,0.633932542,0.653318167,0.673005141,0.692899001,0.712906767,0.732944891,0.752946494,0.772858618,0.792639197,0.812254789,0.831678823,0.850889889,0.869870357,0.888605658,0.907083751,0.925294708,0.943230367,0.960884063,0.978250393,0.995325038,1.012104605,1.028586496,1.04476882,1.060650482,1.076231276,1.091511787,1.106493301,1.121177718,1.135567481,1.149665516,1.163475175,1.177000193,1.190244646,1.203212915,1.215909651,1.2283397,1.24050803,1.252419715,1.264079928,1.275493927,1.286667049,1.297604704,1.30831237,1.318795582,1.329059932,1.339111063
2015-08-14,0.455690039,0.45847747,0.46275883,0.46839354,0.476349724,0.486990492,0.499958812,0.514722655,0.530876271,0.548100381,0.566144264,0.584827427,0.604021231,0.623624587,0.643547484,0.663706774,0.684024158,0.704424834,0.724837008,0.745196888,0.765453317,0.785565625,0.805501346,0.825234507,0.844744328,0.864014134,0.883030518,0.901782742,0.920262281,0.938462452,0.95637812,0.974005452,0.991341723,1.008385151,1.025134765,1.041590287,1.057752046,1.073620901,1.089198181,1.10448563,1.119485354,1.134199779,1.148631613,1.162783814,1.176659562,1.190262238,1.203595398,1.216662756,1.229468172,1.242015643,1.254309301,1.266353405,1.278152323,1.289710525,1.301032574,1.312123117,1.322986878,1.333628651,1.344053295,1.354265725
2015-08-17,0.459131341,0.460867255,0.464179294,0.469465708,0.476932774,0.486506526,0.497918496,0.510868453,0.525109359,0.540424136,0.556621041,0.573555013,0.591117527,0.609213731,0.627751203,0.646638605,0.665785365,0.685101465,0.704497927,0.723895007,0.743229633,0.762452668,0.781525886,0.800419695,0.81911137,0.83758327,0.855821417,0.873814795,0.891554837,0.90903502,0.926250533,0.943198012,0.959875318,0.976281359,0.992415939,1.008279635,1.02387368,1.039199759,1.054259823,1.069056045,1.083590793,1.097866603,1.111886165,1.125652303,1.139167958,1.152436179,1.16546011,1.178242979,1.190788092,1.203098841,1.215178717,1.227031301,1.238660256,1.250069323,1.261262306,1.272243074,1.283015554,1.29358372,1.303951598,1.314123254
2015-08-18,0.457561301,0.461030082,0.465538041,0.472175231,0.481372174,0.493117274,0.506990522,0.522435238,0.538995355,0.556353473,0.57429794,0.592699653,0.611482944,0.630589794,0.649960874,0.669534767,0.689248587,0.709038383,0.728839796,0.748594348,0.76825617,0.787790207,0.807169867,0.826375258,0.845391763,0.864208078,0.882814602,0.901203046,0.9193662,0.937297758,0.95499217,0.972444524,0.989650449,1.006606038,1.023307778,1.039752496,1.055937333,1.071859914,1.08751856,1.102912223,1.118040417,1.132903146,1.147500851,1.161834354,1.175904825,1.189713734,1.203262828,1.216554095,1.229589751,1.24237228,1.254904496,1.267189512,1.279230713,1.291031737,1.302596443,1.313928898,1.325033356,1.335914243,1.34657614,1.357023773
2015-08-19,0.458913202,0.461445233,0.465263156,0.471289207,0.479680233,0.490240504,0.502540347,0.516171924,0.530856497,0.546410975,0.562697363,0.579616362,0.597083634,0.615013264,0.633323067,0.651934015,0.670769317,0.68975379,0.708813875,0.727883618,0.746910695,0.765854248,0.784682397,0.803370367,0.821899022,0.840253132,0.858419874,0.876388311,0.894149069,0.911694076,0.929016352,0.946109836,0.96296925,0.979589982,0.995967993,1.012099735,1.027982098,1.043612535,1.058989191,1.074110837,1.088976795,1.103586873,1.117941306,1.13204071,1.145886038,1.159478545,1.172819753,1.185911428,1.198755556,1.211354383,1.22371046,1.235826616,1.247705934,1.259351726,1.270767512,1.281957005,1.292924087,1.303672802,1.314207339,1.324532017
2015-08-20,0.457421758,0.460466503,0.464614855,0.470074688,0.477134313,0.485997579,0.496598698,0.508716124,0.52207932,0.536401955,0.551436606,0.567011992,0.583036705,0.599460518,0.616233418,0.633302349,0.650612099,0.668105907,0.685726238,0.703420002,0.721143205,0.738859514,0.756538588,0.77415483,0.791686427,0.809114433,0.826422035,0.843594151,0.860617129,0.877478512,0.89416684,0.910671501,0.926982597,0.943090843,0.958987475,0.974664183,0.990113082,1.005327116,1.020300426,1.035028243,1.049506758,1.06373301,1.077704783,1.091420524,1.104879266,1.118080571,1.131024467,1.143711402,1.156142213,1.168318204,1.180241232,1.191913664,1.203338328,1.214518474,1.225457731,1.236160075,1.246629802,1.256871494,1.26689,1.276690411
2015-08-21,0.459079138,0.46152971,0.464648604,0.469121085,0.475311325,0.483378773,0.493169645,0.504377876,0.5166872,0.529810432,0.543525726,0.5576995,0.572278042,0.587241112,0.602559517,0.618194595,0.634100997,0.650228545,0.666523845,0.682935614,0.69941934,0.715936307,0.732452336,0.748936839,0.765362171,0.781703856,0.79794083,0.814054908,0.830030286,0.84585315,0.861511347,0.876994133,0.892291955,0.907396277,0.922299434,0.936994513,0.951475275,0.965736339,0.979773369,0.99358297,1.00716257,1.020510325,1.033625035,1.046506067,1.059153298,1.071567053,1.083748062,1.095697416,1.107416533,1.118907172,1.13017144,1.141211767,1.152030874,1.162631748,1.173017613,1.183191913,1.193158294,1.202920581,1.212482767,1.221849
2015-08-24,0.459609369,0.461792857,0.464086424,0.46754932,0.472920776,0.480264818,0.489169534,0.499183458,0.510045114,0.521637842,0.533904146,0.546810486,0.560325754,0.574411339,0.58901577,0.604077999,0.619530219,0.635299737,0.651310815,0.667492737,0.683786953,0.700145228,0.716527393,0.732899674,0.749233412,0.765504158,0.781690972,0.797775803,0.813742988,0.829578861,0.845271424,0.860810091,0.87618547,0.891389191,0.906413758,0.92125243,0.935899133,0.950348587,0.964596426,0.978639106,0.992473803,1.006098327,1.019511051,1.032710845,1.045697022,1.058469287,1.071027699,1.083372633,1.09550475,1.107425027,1.119134806,1.130635764,1.141929888,1.153019437,1.163906928,1.174595103,1.185086917,1.195385515,1.205494217,1.215416505
2015-08-25,0.459654115,0.462603702,0.466223689,0.470913676,0.476888185,0.484281045,0.493064802,0.503148952,0.514409612,0.526691747,0.539828371,0.553671534,0.568115952,0.583090566,0.598530326,0.614372529,0.63055613,0.647021278,0.663709244,0.680566068,0.697546591,0.714613132,0.731733862,0.748881587,0.766032793,0.783166623,0.800264058,0.817307561,0.834280817,0.851168532,0.867956268,0.884630309,0.901177551,0.917585413,0.933841762,0.94993485,0.965853296,0.981586559,0.997125504,1.012462319,1.02759035,1.042503961,1.057198422,1.0716698,1.085914874,1.099931055,1.113716321,1.127269158,1.140588514,1.153673882,1.166525396,1.179143792,1.191530345,1.203686823,1.215615444,1.22731883,1.238799977,1.250062219,1.261109204,1.271944861
2015-08-26,0.459908038,0.462571536,0.466308321,0.471026612,0.476756195,0.483535852,0.491315674,0.500060141,0.509763016,0.520408057,0.531954058,0.544346914,0.557515319,0.571377032,0.585850977,0.600857751,0.616319126,0.632157729,0.648297265,0.664668968,0.68121803,0.697901414,0.714685299,0.731543157,0.748454212,0.765401038,0.782367274,0.799337221,0.81629573,0.833228109,0.850120048,0.866957562,0.883726941,0.900414709,0.917007588,0.933492478,0.949856459,0.966087284,0.982173904,0.998106395,1.013875814,1.029474089,1.044893914,1.060128662,1.075172312,1.090019381,1.104664866,1.119104197,1.133333207,1.147348333,1.161146815,1.174726654,1.188086539,1.201225781,1.21414426,1.226842368,1.239320973,1.25158137,1.26362525,1.275454662
2015-08-27,0.461090008,0.463611481,0.467494717,0.472640401,0.479316228,0.487424926,0.496576779,0.506451616,0.516931662,0.528045606,0.539887633,0.552565491,0.566109413,0.580461292,0.595541908,0.611262983,0.627529843,0.644243196,0.661301146,0.678610524,0.696096973,0.713702011,0.731379575,0.749093439,0.766815155,0.784521337,0.802191255,0.819806195,0.837349108,0.854804336,0.872157383,0.889394738,0.906503726,0.923472378,0.940289339,0.956943779,0.973425352,0.989724562,1.005833128,1.021743885,1.037450648,1.052948094,1.068231665,1.083297474,1.098142241,1.112763216,1.127158132,1.141325147,1.155262818,1.168970209,1.182446995,1.195693421,1.208710246,1.221498697,1.234060427,1.246397475,1.258512234,1.270407417,1.282086037,1.293551374
2015-08-28,0.459866775,0.461966999,0.465580697,0.470832179,0.478232603,0.487697983,0.498646266,0.51049986,0.522926465,0.535801756,0.549106746,0.562859978,0.577088126,0.591806748,0.607005309,0.622653215,0.638705714,0.655107828,0.67179754,0.688714158,0.705805532,0.723026935,0.740339447,0.757708753,0.775104242,0.792498682,0.809868015,0.827190833,0.844447922,0.8616219,0.878696915,0.895658411,0.91249293,0.92918795,0.945731752,0.962113308,0.978322221,0.994349031,1.010185503,1.025824511,1.041259908,1.056486403,1.071499466,1.08629524,1.100870466,1.115222419,1.12934885,1.143247937,1.156918254,1.170358883,1.183569522,1.196550444,1.209302438,1.221826768,1.234125123,1.246199584,1.258052585,1.269686889,1.281105553,1.292311909
2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,0.459983302,0.463257876,0.468044891,0.474009841,0.48142205,0.490437213,0.500896735,0.512497649,0.524960282,0.538093466,0.551777155,0.565938419,0.580523809,0.595487249,0.610785392,0.626376588,0.642220384,0.658277192,0.674508309,0.690878181,0.707355937,0.723914509,0.74052981,0.75718011,0.773845564,0.790507835,0.807149794,0.823755305,0.840309056,0.856796418,0.873203335,0.889516238,0.905721967,0.921807714,0.937760971,0.953569489,0.969221284,0.984705203,1.000011541,1.015131946,1.030059253,1.044787345,1.059311028,1.073625927,1.087728398,1.101615443,1.115284647,1.128734113,1.14196242,1.154968693,1.167752682,1.180314713,1.192655639,1.204776787,1.216679916,1.228367181,1.239841093,1.251104494,1.262160524,1.273012601
2015-09-02,0.459206304,0.462147208,0.467143356,0.473564999,0.481281371,0.490111105,0.499824297,0.510301403,0.521515075,0.533463172,0.546135988,0.559508817,0.573525341,0.588108846,0.603184714,0.61868138,0.63452943,0.650661006,0.667010016,0.683517919,0.700137636,0.716831417,0.733568817,0.750325171,0.767080386,0.783817302,0.800520244,0.817174651,0.833766884,0.850284072,0.866713989,0.883044953,0.899265743,0.915365531,0.931333827,0.947160431,0.96283543,0.978349597,0.993694801,1.008863925,1.023850741,1.038649801,1.053256352,1.067666252,1.081875906,1.095882203,1.109682468,1.123274414,1.136656116,1.149826141,1.162783666,1.175528441,1.188060732,1.200381273,1.212491226,1.224392142,1.236085922,1.247574797,1.258861289,1.269948194
2015-09-03,0.460024346,0.462138255,0.466330103,0.472373226,0.480065457,0.488994958,0.49873559,0.509056342,0.519916298,0.531372743,0.543514125,0.556418853,0.570072339,0.584376559,0.59923313,0.614550407,0.630241501,0.646222961,0.662414695,0.678747388,0.69516753,0.711634446,0.728117507,0.74459404,0.7610476,0.777465058,0.793834085,0.810142801,0.826379704,0.842533603,0.858593568,0.874548891,0.890389052,0.906103691,0.921682584,0.937115626,0.952392862,0.967505036,0.982444097,0.997203107,1.011776104,1.026157985,1.040344411,1.054331714,1.068116825,1.08169721,1.095070813,1.108236003,1.121191545,1.13393668,1.146471208,1.158795447,1.170910184,1.18281663,1.194516385,1.2060114,1.217303948,1.228396594,1.239292173,1.249993766
2015-09-04,0.460033356,0.461679884,0.465321145,0.470467186,0.476994677,0.484665527,0.493109125,0.502082367,0.511516332,0.521446213,0.531959474,0.543152292,0.555043054,0.567569574,0.580660774,0.594244789,0.608249196,0.622601168,0.637228099,0.652063807,0.667053636,0.682152505,0.697322825,0.712532935,0.727755911,0.742968552,0.758150583,0.773284122,0.788353269,0.803343773,0.818242769,0.833038561,0.847720443,0.862278553,0.876703757,0.890987542,0.905121964,0.919099886,0.932915209,0.946562775,0.96003825,0.973338027,0.986459142,0.999399202,1.012156317,1.024729051,1.03711637,1.049317601,1.0613324,1.073160769,1.084803073,1.096260014,1.107532595,1.118622095,1.129530042,1.140258193,1.150808511,1.161183151,1.17138444,1.181414864
2015-09-07,0.460988858,0.4639403,0.468171678,0.47391881,0.481295316,0.490052131,0.49983568,0.510342809,0.521386539,0.532876667,0.544779008,0.557082795,0.569780243,0.582860216,0.596301108,0.610073301,0.624141524,0.63846642,0.653005869,0.667718153,0.682564122,0.697506805,0.712510931,0.727542579,0.742569082,0.75756086,0.772492988,0.787344573,0.802098058,0.816738667,0.831253955,0.845633444,0.859868327,0.87395122,0.887875959,0.901637431,0.915231434,0.928654566,0.941904135,0.954978072,0.967874854,0.98059344,0.993133213,1.005493934,1.017675699,1.029678902,1.041504207,1.053152513,1.064624935,1.075922762,1.087047425,1.098000472,1.108783566,1.11939847,1.129847037,1.140131206,1.150252989,1.16021447,1.170017794,1.179665169
2015-09-08,0.461614165,0.464934381,0.470225442,0.47712059,0.485470938,0.494895863,0.504963977,0.51543231,0.52626262,0.537526379,0.549341548,0.56182359,0.574993158,0.588784257,0.603117763,0.617910323,0.633075604,0.648525116,0.664169869,0.679931283,0.695748624,0.711575772,0.727378041,0.743129797,0.758812534,0.774412142,0.789916694,0.805315922,0.820600926,0.835763951,0.850798199,0.865697681,0.880457093,0.89507172,0.909537344,0.923850182,0.938006825,0.952004233,0.965839731,0.979510973,0.993015898,1.006352699,1.019519794,1.032515796,1.045339497,1.057989843,1.070465924,1.082766953,1.094892266,1.106841429,1.118614357,1.130211292,1.141632771,1.152879604,1.163952842,1.174853762,1.185583844,1.196144754,1.206538326,1.216766554
2015-09-09,0.460224173,0.465095645,0.471070982,0.478012643,0.486286705,0.495931395,0.506660852,0.518180719,0.530316633,0.542999718,0.55620756,0.569926576,0.58411212,0.598693505,0.613602858,0.628776356,0.644153038,0.659674011,0.675282512,0.69092943,0.706577056,0.722196944,0.737767902,0.753274483,0.768705758,0.784053457,0.799310286,0.814469608,0.829525337,0.844471843,0.859303879,0.87401652,0.888605116,0.903065249,0.917392705,0.931583439,0.945633565,0.959539454,0.973297825,0.986905724,1.00036048,1.01365967,1.026801094,1.039782745,1.052602793,1.065259561,1.07775151,1.090077229,1.102235425,1.114225073,1.126045541,1.137696569,1.149178236,1.160490929,1.171635311,1.1826123,1.193423045,1.204068907,1.214551441,1.224872379
2015-09-10,0.460218806,0.463346362,0.469018905,0.47601018,0.484313014,0.493863173,0.504483253,0.516044355,0.528441331,0.541549998,0.555244069,0.569406348,0.583929479,0.598723821,0.61371982,0.62886262,0.644107739,0.659418185,0.674762625,0.690115334,0.705456113,0.720769138,0.736042009,0.751265036,0.766430647,0.781532356,0.796563858,0.811518929,0.826391407,0.841175184,0.855864197,0.870452421,0.884933862,0.899302555,0.913552557,0.927677947,0.941672845,0.955531697,0.969249542,0.982821964,0.996245025,1.00951521,1.022629379,1.035584721,1.048378719,1.061009119,1.0734739,1.085771252,1.097899566,1.109857568,1.121644443,1.133259815,1.144703698,1.155976462,1.167078804,1.178011713,1.18877645,1.19937452,1.209807654,1.220077791
